genus,species,subspecies,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,elevationAccuracy,year,gbifID,address,place_id,licence,osm_type,osm_id,osm_lat,osm_lon,house_number,road,county,state,ISO3166-2-lvl4,postcode,country,country_code,boundingbox,neighbourhood,village,municipality,amenity,hamlet,city,town,building,locality,natural,tourism,ISO3166-2-lvl6,region,leisure,suburb,residential,state_district,man_made,highway,city_district,landuse,township,ISO3166-2-lvl3,isolated_dwelling,shop,ISO3166-2-lvl7,historic,quarter,farm,industrial,farmyard,military,ISO3166-2-lvl5,borough,railway,retail,emergency,healthcare,place,aeroway,office,club,commercial
Sarracenia,purpurea,NA,35.28547,-78.875901,28706,NA,NA,2015,1098906642,"Harnett County, North Carolina, United States",298026707,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",relation,2528707,35.388093,-78.8624963,NA,NA,Harnett County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,venosa,35.009854,-78.813699,28734,NA,NA,2017,3963666784,"Judson Church Road, Fayetteville, Cumberland County, North Carolina, 28312, United States",106449039,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16501979,35.01118070343858,-78.81602023300572,NA,Judson Church Road,Cumberland County,North Carolina,US-NC,28312,United States,us,,NA,NA,NA,NA,NA,Fayetteville,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.010233,-79.223113,28734,NA,NA,2022,3963666686,"Silver City, Hoke County, North Carolina, 28376, United States",442776,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,157610514,34.9959999,-79.2261441,NA,NA,Hoke County,North Carolina,US-NC,28376,United States,us,,NA,NA,NA,NA,Silver City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.05008,-79.518455,28734,NA,NA,2020,3963649799,"US 1, Richmond County, North Carolina, 28347, United States",169399120,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,258027946,35.04947959744944,-79.51790452198979,NA,US 1,Richmond County,North Carolina,US-NC,28347,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,rubra,rubra,35.073563,-79.74281,28734,NA,NA,2022,3963625123,"193, Fire Tower Road, Richmond County, North Carolina, 28338, United States",303155205,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16738203,35.07321240705704,-79.74273287139984,193,Fire Tower Road,Richmond County,North Carolina,US-NC,28338,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,rubra,NA,35.105835,-79.021641,28734,NA,NA,2022,3963549691,"Chicken Road, Cumberland County, North Carolina, 28310, United States",268369449,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,845792931,35.10387585835509,-79.0201925099147,NA,Chicken Road,Cumberland County,North Carolina,US-NC,28310,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,NA,35.144263,-83.021924,28734,NA,NA,2022,3963487517,"Continental Drive, Jackson County, North Carolina, 28774, United States",174313806,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,284529407,35.14426548854064,-83.02188397597143,NA,Continental Drive,Jackson County,North Carolina,US-NC,28774,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,venosa,35.093119,-78.917267,28734,NA,NA,2022,3963448727,"3133, Ron Street, Westarea Mobile Home Park, Fayetteville, Cumberland County, North Carolina, 28301, United States",318355947,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16508202,35.093192510204084,-78.91722040816327,3133,Ron Street,Cumberland County,North Carolina,US-NC,28301,United States,us,,NA,NA,NA,NA,NA,Fayetteville,NA,NA,NA,NA,NA,NA,NA,NA,NA,Westarea Mobile Home Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.127387,-78.940686,28734,NA,NA,2022,3963273694,"Simmons Army Air Field, Smith Lake Road, North Point Village, Cumberland County, North Carolina, 28311, United States",248640870,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,720562344,35.1313101,-78.93618383540127,NA,Smith Lake Road,Cumberland County,North Carolina,US-NC,28311,United States,us,,NA,NA,NA,NA,North Point Village,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Simmons Army Air Field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,venosa,35.162731,-79.708024,28734,NA,NA,2022,3963265106,"Richmond County, North Carolina, United States",298224189,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",relation,2528737,35.0288383,-79.7333261,NA,NA,Richmond County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,rubra,NA,35.011379,-79.77789,28734,NA,NA,2022,3923360709,"Sandy Ridge Road, Richmond County, North Carolina, 28338, United States",106802919,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16731440,35.011368685862664,-79.77841244262984,NA,Sandy Ridge Road,Richmond County,North Carolina,US-NC,28338,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,montana,35.099602,-83.077936,28734,NA,NA,2022,3903590134,"Chimney Top Trail, High Hampton, Jackson County, North Carolina, 28717, United States",106250070,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16634807,35.09835316868829,-83.07737958088106,NA,Chimney Top Trail,Jackson County,North Carolina,US-NC,28717,United States,us,,NA,NA,NA,NA,High Hampton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,NA,35.006702,-82.583031,28734,NA,NA,2022,3902056086,"677, Holloway Road, Pickens County, South Carolina, 29661, United States",322199501,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,12523296,35.00581266262946,-82.58342732525892,677,Holloway Road,Pickens County,South Carolina,US-SC,29661,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.137226,-79.706155999999993,28734,NA,NA,2022,3881683589,"Plain View, Richmond County, North Carolina, 28367, United States",443100,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,158239998,35.1448703,-79.7192113,NA,NA,Richmond County,North Carolina,US-NC,28367,United States,us,,NA,NA,NA,NA,Plain View,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,NA,35.166895,-82.542275,28734,NA,NA,2022,3881389482,"Green River Road, Henderson County, North Carolina, 28790, United States",173889677,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,279931356,35.1704176,-82.5408733,NA,Green River Road,Henderson County,North Carolina,US-NC,28790,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.013729,-79.628813,28734,NA,NA,2022,3860708281,"139, Fish Hatchery Road, Richmond County, North Carolina, 28347, United States",303154652,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16734827,35.013605843831996,-79.6291031135892,139,Fish Hatchery Road,Richmond County,North Carolina,US-NC,28347,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.007877,-79.13672,28734,NA,NA,2022,3860691364,"Brownstone Drive, Hoke County, North Carolina, United States",175209595,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,284852813,35.008983,-79.1370987,NA,Brownstone Drive,Hoke County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,NA,35.183025,-79.071632,28734,NA,NA,2022,3860141359,"Vass Road, Cumberland County, North Carolina, United States",337555825,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,1077713532,35.18708937871036,-79.07355391551415,NA,Vass Road,Cumberland County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,NA,35.193388,-83.018013,28734,NA,NA,2022,3859780332,"Turkey Knob Trail, Jackson County, North Carolina, United States",140571384,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,150212334,35.19464709045735,-83.01904156457462,NA,Turkey Knob Trail,Jackson County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.161168,-79.689777,28734,NA,NA,2022,3858876410,"Capel Road, Richmond County, North Carolina, 28338, United States",106782677,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16731800,35.157922,-79.684842,NA,Capel Road,Richmond County,North Carolina,US-NC,28338,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.097829,-79.629178,28734,NA,NA,2022,3858439260,"Richmond County, North Carolina, United States",347773053,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,1111613377,35.0961232,-79.630992,NA,NA,Richmond County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,montana,35.168996,-83.004645,28734,NA,NA,2022,3858244208,"Devil's Elbow Trail, Jackson County, North Carolina, 28774, United States",140571343,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,150212303,35.169112144518664,-83.00526217220269,NA,Devil's Elbow Trail,Jackson County,North Carolina,US-NC,28774,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,rubra,NA,35.108176,-82.698999,28734,NA,NA,2022,3784910367,"Slicking Gap Road, Transylvania County, North Carolina, 28772, United States",275478417,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,895678120,35.105267,-82.703734,NA,Slicking Gap Road,Transylvania County,North Carolina,US-NC,28772,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,venosa,35.137084,-79.630531,28734,NA,NA,2022,3773799125,"Derby Road, Derby, Richmond County, North Carolina, 27281, United States",106315939,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16737355,35.13790741807723,-79.62941382481597,NA,Derby Road,Richmond County,North Carolina,US-NC,27281,United States,us,,NA,NA,NA,NA,Derby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,venosa,35.085785,-79.674996,28734,NA,NA,2022,3764418669,"1072, Fire Tower Road, Richmond County, North Carolina, 28338, United States",303153476,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16738203,35.08580847672476,-79.67493187723262,1072,Fire Tower Road,Richmond County,North Carolina,US-NC,28338,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,montana,35.023901,-83.093019,28734,NA,NA,2022,3760187367,"2238, Bull Pen Road, Jackson County, North Carolina, 28717, United States",308903931,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16631132,35.02392946053174,-83.09301284605797,2238,Bull Pen Road,Jackson County,North Carolina,US-NC,28717,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,rubra,NA,35.093253,-82.547544,28734,NA,NA,2016,3759839369,"349, River Falls Road, Riverview, Greenville County, South Carolina, 29661, United States",256943985,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,770060418,35.0953203,-82.54760523656967,349,River Falls Road,Greenville County,South Carolina,US-SC,29661,United States,us,,NA,NA,NA,NA,Riverview,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,rubra,NA,35.076993,-82.768128,28734,NA,NA,2022,3759308286,"3562, Glady Fork Road, Transylvania County, North Carolina, 28712, United States",331913321,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16786430,35.07755043706411,-82.76840096983277,3562,Glady Fork Road,Transylvania County,North Carolina,US-NC,28712,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,NA,35.013502,-79.111037,28734,NA,NA,2022,3712419587,"Pittman Grove Church Road, Hoke County, North Carolina, United States",106547669,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16616837,35.012872555641025,-79.11254524731102,NA,Pittman Grove Church Road,Hoke County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,rubra,NA,35.042016,-82.584407,28734,NA,NA,2022,3456203982,"1015, Moody Bridge Road, Cleveland, Greenville County, South Carolina, 29635, United States",253730500,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,755635617,35.04109045,-82.58480177448368,1015,Moody Bridge Road,Greenville County,South Carolina,US-SC,29635,United States,us,,NA,NA,NA,NA,Cleveland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.047763,-79.657807,28734,NA,NA,2021,3399242475,"Richmond County, North Carolina, United States",298224189,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",relation,2528737,35.0288383,-79.7333261,NA,NA,Richmond County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.025873,-79.303169,28734,NA,NA,2021,3391331138,"Donnette Drive, Hoke County, North Carolina, 20376, United States",277151543,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,914669910,35.029594,-79.304518,NA,Donnette Drive,Hoke County,North Carolina,US-NC,20376,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,venosa,35.088985,-79.768356,28734,NA,NA,2021,3391326923,"Wallace Road, Richmond County, North Carolina, 28338, United States",106315009,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16735619,35.08842852910289,-79.77024475158515,NA,Wallace Road,Richmond County,North Carolina,US-NC,28338,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,rubra,NA,35.188089,-79.777665,28734,NA,NA,2021,3391319918,"1218, Cemetery Road, Montgomery County, North Carolina, 27229, United States",321362274,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16666131,35.18851401547836,-79.77748983104378,1218,Cemetery Road,Montgomery County,North Carolina,US-NC,27229,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.189849,-79.374475,28734,NA,NA,2021,3307381393,"Jordan Chapel Lane, Southern Pines, Moore County, North Carolina, 28388, United States",250546587,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,735199654,35.1884831,-79.3740937,NA,Jordan Chapel Lane,Moore County,North Carolina,US-NC,28388,United States,us,,NA,NA,NA,NA,NA,NA,Southern Pines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,rubra,NA,35.001869,-82.538598,28734,NA,NA,2021,3307317306,"228, Freeman Bridge Road, Greenville County, South Carolina, 29661, United States",254858372,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,755775899,35.00224145,-82.53786150636742,228,Freeman Bridge Road,Greenville County,South Carolina,US-SC,29661,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,montana,35.104437,-83.161259,28734,NA,NA,2021,3302450006,"Old Edward's Club, Norton Road, Norton, Jackson County, North Carolina, United States",278176394,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,923410948,35.1093633,-83.16200942044176,NA,Norton Road,Jackson County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,Norton,NA,NA,NA,NA,NA,NA,NA,NA,Old Edward's Club,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,NA,35.074855,-83.058871,28734,NA,NA,2021,3302040056,"Silver Run Road, Jackson County, North Carolina, 28717, United States",106565475,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16635121,35.074905480222945,-83.05991754865404,NA,Silver Run Road,Jackson County,North Carolina,US-NC,28717,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,NA,35.023017,-83.075476,28734,NA,NA,2021,3124775210,"Bull Pen Road, Jackson County, North Carolina, United States",194536192,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,380851106,35.02876957631798,-83.07658892721699,NA,Bull Pen Road,Jackson County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.152849,-79.577692,28734,NA,NA,2021,3124660454,"154, P721, Sandhill, Foxfire, Moore County, North Carolina, 27281, United States",306669997,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16669923,35.15276464285714,-79.57784121428571,154,P721,Moore County,North Carolina,US-NC,27281,United States,us,,NA,Foxfire,NA,NA,NA,NA,Sandhill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,rubra,NA,35.010282,-82.698786,28734,NA,NA,2021,3118513529,"148, Silver Fox Trail, Pickens County, South Carolina, 29671, United States",322189351,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,12511663,35.00968912227257,-82.69843805130706,148,Silver Fox Trail,Pickens County,South Carolina,US-SC,29671,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,flava,NA,35.071129,-79.344638,28734,NA,NA,2021,3118309774,"McCain, Hoke County, North Carolina, United States",106701634,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16611551,35.070332207254715,-79.34573244210301,NA,NA,Hoke County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,McCain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,NA,35.130679,-79.245841,28734,NA,NA,2021,3113431931,"Fort Bragg, Hoke County, North Carolina, United States",297827282,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",relation,176940,35.140311,-79.15414649804102,NA,NA,Hoke County,North Carolina,US-NC,NA,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,Fort Bragg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,NA,35.037117,-79.305888,28734,NA,NA,2021,3113339848,"1296, Poole Road, Hoke County, North Carolina, 28376, United States",305587255,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16614505,35.03716323605336,-79.30598479149678,1296,Poole Road,Hoke County,North Carolina,US-NC,28376,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarracenia,purpurea,NA,35.179732,-79.249174,28734,NA,NA,2021,3113279909,"Manchester Road & Raefordvass Road, Inverness, Hoke County, North Carolina, 28388, United States",106223055,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,16615175,35.18374668874839,-79.24798883309792,NA,Manchester Road & Raefordvass Road,Hoke County,North Carolina,US-NC,28388,United States,us,,NA,NA,NA,NA,Inverness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
